citation_id,document_type,source,source_path,source_url,page,section,ticker,sha256
MODEL-3bdb0c252b,model_result,verified_model_results.json,data/gold/statistical/verified/verified_model_results.json,,,entries_526_541,,6b602525ba656877f02f1c4c051eb3a7792ed8e66b3081b4880ecbff9b46db8f
MODEL-e0a1c97aed,model_result,scoreboard.md,data/gold/scoreboards/scoreboard.md,,,complete_report,,caac460d539dff97f339c2b9d58126cfca2784c968496a9a363149e9d4af142d
MODEL-e4ec389072,model_table,assumption_scoreboard.csv,data/gold/scoreboards/assumption_scoreboard.csv,,,rows_1_12,,562c3506ef5f09d03309d41cab19f1d5b9cf7559c2218d57ab3cab470cdbe017
MODEL-2767e3c236,model_table,scoreboard.csv,data/gold/scoreboards/scoreboard.csv,,,rows_1_17,,3a026a0f490023dbb8ed398e7ac8767dd246db4e28af81d63c22bd8237ffd0b3
MODEL-faf69c6b9c,model_table,dim_verified_model.csv,data/gold/statistical/verified/dim_verified_model.csv,,,rows_1_11,,42d249b5415bb58514d33b08bd129dda7edda02a180de74a9c41647dfd72022b
MODEL-e213430c2b,model_table,fact_python_r_comparison.csv,data/gold/statistical/verified/fact_python_r_comparison.csv,,,rows_1_10,,20fd4ae6d24518b52da781cf25779b627a8be3b16488882a42c09aee64bf4cbf
MODEL-d9d30cb809,model_table,fact_verified_assumption_diagnostic.csv,data/gold/statistical/verified/fact_verified_assumption_diagnostic.csv,,,rows_1_6,,4d0985704df1c1f1ca9e94da0f2454543a16a3e43e3603f591ac0364b2850e8d
MODEL-52dcb4d1c7,model_table,fact_verified_estimate.csv,data/gold/statistical/verified/fact_verified_estimate.csv,,,rows_1_16,,ae33e9ad0af8c79af5a8c2477909187a803c3e1e22516abadf18dc06fad350ab
MODEL-d1c2370b77,model_table,fact_event_confound_screen.csv,data/gold/analytical/fact_event_confound_screen.csv,,,rows_1_4,,89f8ec12531e4e7fd743fea1ff1a834592dda212d7ad4556bef2696c64be45d7
MODEL-1a3133b241,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1_40,,52fb5598e7f7df44d4f64dc59767a9ea05beae2eb42b7c704f4f999a471aab95
MODEL-c5ff28c650,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_41_80,,5ec4b91659faf12488b9e2a97d2b5669ecbc48ac2e66de19b7c132e254e6469e
MODEL-0ec4a46a3a,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_81_120,,4f51a14474e157a14fcfd4be10f99f1d93eb3ef77d4f37cc187ff9e0436755ed
MODEL-cc1c492c09,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_121_160,,6e88977f00be3200329db505385b798e17d7efae25dee10115ebccd498a260d9
MODEL-781adcb7b8,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_161_200,,18bfc8431d7f46b8b8599e5cb8d6a36e3e02f761b6c39ec0cf340f8e82d38358
MODEL-386a471e85,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_201_240,,117fa041e64ca4439918eb4f92a8888b7bd1fa2ede3d424cc812c879d9496a4f
MODEL-074ee82ff4,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_241_280,,3beb1e903edb06d6750c8bd1a290da586b4fccc67bc584c5d10db409a0738ceb
MODEL-8ee4f84a91,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_281_320,,f84af1b67c1573128e864ddf629ffe13044711ec214be401607125cf53d4a5e3
MODEL-2652a55e11,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_321_360,,aa19f75c65af5e6f9c097092d90459399d831a4b5c686d62c9271c5a56d14c1f
MODEL-15ee7a5997,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_361_400,,0e24f9dea12c8fd9c54e8951fa6a4ff34dcea46cab51d75803cd93c90f5aba86
MODEL-6995af4995,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_401_440,,d140e726dc1321858cfb3e2b5d823883662470fd2396d6be4635dec7cea93efe
MODEL-be626b8c5f,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_441_480,,5933b6b61d72e7c2a387d72b2a50a11e69cb3c5085a9f1547dc1ee3e9e67480c
MODEL-9e03855dcf,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_481_520,,41deb136ae95d114e76ca74a56ca8b21f1b72bfebe845aca22b2815e5ef3d8a8
MODEL-7e03f20c64,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_521_560,,6db51c18ad627a25fefe5e861f3248d65d6791ac293db22108a0ca6a17e7bd4c
MODEL-dee0e38e78,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_561_600,,624deebfe18c3bb016057d560259988b4b81b5eccf1345bf519f771101baea80
MODEL-564f8f64b7,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_601_640,,a1a1635fb102c6f3871448f792736e55233d3596d4c7b6453a8538c2ba647ff0
MODEL-fb1a51805e,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_641_680,,76185727703c81ef08658604e8251087ab9fe2f84795435f0cd7a308694bb618
MODEL-956a3c4b0d,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_681_720,,73de1e0f4655e954f9c953d31a6fe3c335ab9521318ec786041f91ef9bfd9e50
MODEL-a25dfff180,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_721_760,,8a8c21b98a766f38b7087a3007ca6874a56a0e194bf60351ebf2a0d23ee8cbfd
MODEL-3baeac6917,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_761_800,,009af1080648fe6ba363393800e3d9f8914f3fe9d602e67850c688afa39ebc0c
MODEL-31872d4911,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_801_840,,4bd9824272a2d84edd54630eb1671ae5db530fb2cf5e1732f7e1f0b61e5e1c81
MODEL-63b549281d,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_841_880,,03690ecd6bf74f6158fcc3a31405f99902e6ac613e642f8deedbd86ff24a8829
MODEL-5ba82920a0,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_881_920,,2808c925bebfe1fe961a65cce707bdb0a14b5cc532211c869d0feae664a736c7
MODEL-18e82e3c5f,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_921_960,,8c2bb70a64d4df5b94d042b3b57dad63e82a20fe8d97edadbebcde2daf848cb5
MODEL-1249218d80,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_961_1000,,ac74ff934e192c8e7e1ba2e72760a8b586e0e4e0c7605c362d6a2fa3edf6e7c9
MODEL-427f343045,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1001_1040,,fab759ede2325caea91a3a4ee8ce79f3ae0d3825e7662812878ba5f4ecd67334
MODEL-91b21f91d5,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1041_1080,,4c75d54768eed48a3500cab19ca7f4390f4ec4792cde49752ee73eaa69f0d952
MODEL-7b1c1b717e,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1081_1120,,8b428b2625a9f77744fa4c58b31e467319265123512cba1acad9be80b5161bdc
MODEL-2f1054a648,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1121_1160,,924d0bd53c4691368ad13476d68a51c701b9bb1fa1037a00d69fd1fd750ca87b
MODEL-370e18cc71,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1161_1200,,686ef1a3642f6726296a4b55793face9547f8b466796cd42f355f037a4d8810f
MODEL-594c55b000,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1201_1240,,026667ac6e32142ffdfff16e54b477c24871b84c519586e1454a38c4973eb8ee
MODEL-9f183c9281,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1241_1280,,be6cb2a31473b610183e014e4080a40f5f998b89dc0a296f3dd12ad0a386402b
MODEL-24afbc02b9,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1281_1320,,55116a54fff082ef3edaf8fa820ad5679b51d5e67bba0115b1c007d0e2cf695f
MODEL-92fe7b5270,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1321_1360,,b8d3cb7774d41eba17cc9850cd270450fef1456ca0f1e664ac3cc08af8a8ec7c
MODEL-e630b75079,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1361_1400,,64f29334ea9a6e4e6b34e9c91b90555c69207bec94b43004b44db4892204b2f7
MODEL-520c6115b9,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1401_1440,,a1afd83b9fdb18a583585efda18639101462106f4edc19c6eebcb5d3744a12cc
MODEL-c9f7f8f9d1,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1441_1480,,c8be74ca271984eb5f27dce35c48fd0ee58d060e6d5ce353ad21f90d23497e14
MODEL-dcad3d2488,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1481_1520,,3cb639780189e9d1b6b728d6ee430830b22823490a88cc4c6fd39ee204431c09
MODEL-721fef8630,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1521_1560,,0b4fb2111fe4a724b9394b7223a366c8b2cfe468bc60cca83f1f212c5e767f35
MODEL-baf1ee8626,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1561_1600,,4a1e9136c06337d4c7b8c19337751ab59d047f9de50b8ba7295057924fccec71
MODEL-8a447252ce,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1601_1640,,48a2dd058d5cbc476649cece23856d475062a70086986a7f85aa4fed6bb69400
MODEL-e4e04997fa,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1641_1680,,3abc55efe72d76a905c493ee5254fc0d52952601c6fefbd0f21c9983e637f587
MODEL-8e501925ee,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1681_1720,,7104014eb22952b6476c9944ff2f6baf40f56af439d7f300869543fb1d5e8889
MODEL-53e03e2980,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1721_1760,,2991a6442e90b02eae3e4da68090bcf35a30159b513e35004e0ad5deb92811dd
MODEL-28d429880c,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1761_1800,,1b5bc89780eebc09f1c67ee5cc68711c718938efb35e292850d2b874daf64fbd
MODEL-9560632aff,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1801_1840,,c3381f9a97863a7d36704deccea01999130f4dbe9b96f1066b5084ddb6b2d467
MODEL-9bf9c0274c,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1841_1880,,a7692b6f2aae77e3b44ac1b93ba03a357c3d0e03ab03a1a3e600b50ac2b18f4f
MODEL-af917ef2c1,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1881_1920,,5d1d04b0ded04d62eb75828520a4ae032aee9f6c33b46528ac0b79916a0475a0
MODEL-2991d5bc4a,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1921_1960,,2b9c8fa020b17401f3d3391d2912e5639458d829c32d74719f4c3b80019d2a33
MODEL-23c041804e,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_1961_2000,,a4e9ec4776439ff84fc6fe0bfd21c472c3bbe02e8889e98d2bd4aa514cac35d5
MODEL-b7dd2a7152,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2001_2040,,3ba4a885a85588f3c181a9f88f6f7e003cd725e9d4733d612be83b18a838efb4
MODEL-5f74e69dde,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2041_2080,,a8dcd2d506ecf6042fb12d08500234dbba0bf46786d38d0a883590bc5f530461
MODEL-f61eb0ac94,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2081_2120,,2653b4472f947c6eb422aeb9a7a5d4f4379178aeaf1655634a82ebffa182894e
MODEL-15a6df02f5,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2121_2160,,ce0bdc62b58880fecb6df35e88fe0199c9aed2fb0ae82f58468f2748abc66e7b
MODEL-9818cfd879,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2161_2200,,c298b4653856d02292657cb36765ac9d88c84bf5bc6f3c22c8089179805a93aa
MODEL-620ba7c6f6,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2201_2240,,6bd2e99bd485478ae7ad5a1fc024ef4fb19fe3f6373f8226734cf0338324c5ad
MODEL-a7a6d84632,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2241_2280,,3340ea20e957e456759a64e43d403ed8419cb69153746d254cb39f926f28b175
MODEL-09b398a917,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2281_2320,,b600cf16ecb1fedb38fd3004b28f8fb45eef14bd8c81a1d7c56c9cf1a85ec40a
MODEL-0a56731cb8,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2321_2360,,69cc28ba053422d9bbfbf0c77a2527d2d25090113873bc63989cba5073ae2c1e
MODEL-171d56a0d0,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2361_2400,,d4cfb4bc0aba2708403d2919cf77087f1851547e863a3896ad6a936cb16f0880
MODEL-2e6857ff0e,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2401_2440,,5d8dfea8199258e6d1c24d7660ff19eebcf82523357e14d766f6c9c45189db47
MODEL-65e1671668,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2441_2480,,60466ba06f8b749bfbaa6171233e928a67994c973265767ada51abdf7c795706
MODEL-60efb24109,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2481_2520,,6410e28e4fc0fff3bf8ca2c36fd8fc09c37075435523b4da02549aa41a671240
MODEL-1f0931a685,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2521_2560,,db25617858ffc982e8ec301ddc1586782ec772fa60e434c445fa59e89bb651a2
MODEL-a9cf26d40b,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2561_2600,,5af174246d1d42f24f89f2b43c7b7acd659385719e8d37aa6952e90335790112
MODEL-50cb318486,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2601_2640,,3be6f786b9695ff4088616b520fd4266acd0df1307213c3b06f630d544930f46
MODEL-3263c5d7dc,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2641_2680,,d45311156b6afade632045de48b3273be1e49b96c7c446570972df70c892052f
MODEL-92aca50b30,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2681_2720,,a70275eee809310839e52362ae8272b7d0282176fa2438c34706d1dd01846b9b
MODEL-481d5295d1,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2721_2760,,6b6964e859404f2a35ab065ced33e6e56dd7884f8c96f042f61e256967c7e569
MODEL-76fd7aad53,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2761_2800,,071bd25d82fc59ceeb9f16368a6423bed9e336eff41de449eaaaff3f0fe6cba7
MODEL-7fbf7f9a55,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2801_2840,,06b9bcbca14014a1b13c0f6db972d77af557cb3171b576f2804d35188c37fded
MODEL-0b2f912d0a,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2841_2880,,9a5c6d553c80d84066c9be118b53bb79759bb1fa3eea9d520768da77211d7d4b
MODEL-82182ee8f3,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2881_2920,,7259dd30c26f0564c8d3db531e84711adec2591343d284ab2d9e40d3ac6378db
MODEL-aede6cf229,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2921_2960,,de5b81c01fe7822b402efa7b3b8daf8d2ae7bcefbf45a4c646ef1f6799585d6f
MODEL-293630d4b4,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_2961_3000,,1c9ba01f7cba72ba090e9c13b97bed92f86bbbe3ee5f54a5dba11cb2f78659e6
MODEL-2e52f9a851,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3001_3040,,9ae859f3f5ffb8aee8407bb9e7faccc537e0bf1dc67d0ed1a4646c07f965fa93
MODEL-c9a5986407,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3041_3080,,7fbfd0b162ea08f1a22b41c22cd5a1fc1c22ff7d956db31317c59eb906ae9595
MODEL-eb2bb748fa,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3081_3120,,94cd5140c19014bc7d7511e5986e47719073c27b08e15008a9ac13f9f3289b32
MODEL-5393ffcc96,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3121_3160,,8f3730d2f9cbfb385f9cc2fac766a084caa40a614edbd4f5d974cdb257afa175
MODEL-3ac9108c7f,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3161_3200,,7265755f936b0ffbcf6e49f4c0a6cda7beb972f27fa2c00b86ea022218d1188a
MODEL-aa0fbee0fe,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3201_3240,,9994c69a9bd6f514b84e4dbd1c4814993bc0d50d28a3c580057c3d151fa32adb
MODEL-1e17e1e50c,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3241_3280,,609a99e01e3e1b91d06faa8925ad8716e7d5d28e05d407229dceced6b464118f
MODEL-0b1658eb87,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3281_3320,,cef59e06f065e7156730d832a6012a4eb5a71bc2d4ec3aeccb01179e8b7923fd
MODEL-f58d18256a,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3321_3360,,787549f554aaaac92182b28d1340812cd1fffa4b0a78d2ff152417f53087dbb1
MODEL-6861d02204,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3361_3400,,d5dce7a75a17c017894b3b88d7b41d2c88ea35d49471e0c7351c788d81023d1e
MODEL-875a8ad62f,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3401_3440,,dd14a7094f70537843c472daaf103a13a55c5fab3576d9b43615852288456ecd
MODEL-7d0071fa3d,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3441_3480,,c8a30080c8bf62fc4a243636f34738c488f4cc137987998b0c3bcd38b86c0c7b
MODEL-ac958558db,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3481_3520,,d6d71b34231abf7f28527211b9bd294753152839afa6550e0edbaf4dc5e73b44
MODEL-cc74aa6aa3,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3521_3560,,fa5c2510802d62daade3b22f634e9fa2bae5932b541850e77ec2e6bb9f68c09d
MODEL-9a4c1eb8b4,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3561_3600,,76269e1d3ee53a3751340bcc9ef240134f79caa1605db5266fa45e5035dd2b4e
MODEL-dcf1097e34,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3601_3640,,fef21802581364778ce4a64e974279932e48d07be226869358862b198a0c9bcd
MODEL-6b9d621961,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3641_3680,,8864d860c2fceedb4d0ca7a475a23bf47f9bdcef919fa8d19c6decdafc924ce1
MODEL-83ca287d26,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3681_3720,,ad4e403499315ec68fdedfdc22ac0235a64117b08984e49fa5b4176e8c67bd16
MODEL-2ec4b8cbf4,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3721_3760,,aa4b28050e02751cbf831b54142eaf16ffeb5215c01bd3b177a668e2e587b18c
MODEL-439af16733,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3761_3800,,3d042f1336d661b866f85d341a7f7fac8536b05c22a0d97a78800824e8986ffd
MODEL-98693b4eca,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3801_3840,,99c90d1517e11602add3d8a4207ef28597d589d3e6b1c0aa3cc499ee8ff85eaa
MODEL-22ae854738,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3841_3880,,3330fb926881377315d3e0b42ce42d3b7696a09f5b957678f52446a87987f1c7
MODEL-a34b9392e6,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3881_3920,,c1d1b427205b1ed2607688d59cde836f40de83d97ade1f64fe7099d372a4b1a2
MODEL-4bcc5c874a,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3921_3960,,357c8fd6de4334284439e0a8c9e23790b9bb70c65e7a970766bf95541862b740
MODEL-e26338361a,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_3961_4000,,6978e3bc5485bc3f80fb11e2de4aafc5baf77b2b00b4a97cb831efba46b41228
MODEL-afdc0822ec,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4001_4040,,a60111dfdb5a170580cd264938447c795d36a329befa9355228c8f9a8f1911c3
MODEL-73b355502b,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4041_4080,,66d02702dc7be86b959c7900de2729a574677f3a8756a87e15e6a6d1f7486548
MODEL-d16b24c4fd,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4081_4120,,8b512e85ee558ea2a2eec9e054befe7a7f7e3cc700f69528c6ac43e134ae9c32
MODEL-c7f09b51ae,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4121_4160,,14803e5273fabd2b9d184187ff4b9b37abb581df0713960ba7c0c7c220ecb550
MODEL-6dbff649af,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4161_4200,,f160c4847f4cf4fb01b2f532ddaf36a7be89efca00e0a132fd9016908627142a
MODEL-d8cc1927fd,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4201_4240,,a99cc20b31c48ad7e16dcd3beef26710200a0401b7ea940d30c238d7b99f025e
MODEL-871dfdfcbb,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4241_4280,,6461ac6b95eb0d39c672091143bb5966d4d68e1b72d19e1feaa4469e85c02a25
MODEL-f3262821e9,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4281_4320,,71ffe01c416cad3cde7de47bde5402933d5ee8af553514f228f96556abb083bd
MODEL-9d77606b00,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4321_4360,,83a01d3b776bc499e8886b43222e3333f21b4a27cb2d8540115d6d03518be329
MODEL-ea049c5c5f,model_table,fact_jurisdiction_policy_timing.csv,data/gold/analytical/fact_jurisdiction_policy_timing.csv,,,rows_4361_4400,,afc34391741747c7010f8c50366e40bb5bfdd9445009025e0a5b2376cfd41d33
