symbol,asOfDate,periodType,currencyCode,Amortization,AmortizationOfIntangiblesIncomeStatement,AverageDilutionEarnings,BasicAverageShares,BasicEPS,CostOfRevenue,DepreciationAmortizationDepletionIncomeStatement,DepreciationAndAmortizationInIncomeStatement,DilutedAverageShares,DilutedEPS,DilutedNIAvailtoComStockholders,EBIT,EBITDA,EarningsFromEquityInterest,EarningsFromEquityInterestNetOfTax,GainOnSaleOfBusiness,GainOnSaleOfPPE,GainOnSaleOfSecurity,GeneralAndAdministrativeExpense,GrossProfit,ImpairmentOfCapitalAssets,InterestExpense,InterestExpenseNonOperating,InterestIncome,InterestIncomeNonOperating,MinorityInterests,NetIncome,NetIncomeCommonStockholders,NetIncomeContinuousOperations,NetIncomeDiscontinuousOperations,NetIncomeFromContinuingAndDiscontinuedOperation,NetIncomeFromContinuingOperationNetMinorityInterest,NetIncomeIncludingNoncontrollingInterests,NetInterestIncome,NetNonOperatingInterestIncomeExpense,NormalizedEBITDA,NormalizedIncome,OperatingExpense,OperatingIncome,OperatingRevenue,OtherGandA,OtherIncomeExpense,OtherNonOperatingIncomeExpenses,OtherOperatingExpenses,OtherSpecialCharges,PreferredStockDividends,PretaxIncome,ProvisionForDoubtfulAccounts,ReconciledCostOfRevenue,ReconciledDepreciation,ResearchAndDevelopment,RestructuringAndMergernAcquisition,SalariesAndWages,SellingAndMarketingExpense,SellingGeneralAndAdministration,SpecialIncomeCharges,TaxEffectOfUnusualItems,TaxProvision,TaxRateForCalcs,TotalExpenses,TotalOperatingIncomeAsReported,TotalOtherFinanceCost,TotalRevenue,TotalUnusualItems,TotalUnusualItemsExcludingGoodwill,WriteOff,OtherunderPreferredStockDividend,DepreciationIncomeStatement,SecuritiesAmortization,OtherTaxes,RentAndLandingFees,RentExpenseSupplemental
FTNT,2023-09-30,TTM,USD,,,,782475000.0,1.47,,,,793075000.0,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,2023-12-31,12M,USD,,,,778600000.0,1.47,1237200000.0,,,788200000.0,1.46,1147800000.0,1354700000.0,1468100000.0,,-42100000.0,,,,211300000.0,4067600000.0,,21000000.0,21000000.0,119700000.0,119700000.0,0.0,1147800000.0,1147800000.0,1147800000.0,,1147800000.0,1147800000.0,1147800000.0,98700000.0,98700000.0,1468100000.0,1147800000.0,2826500000.0,1241100000.0,5304800000.0,211300000.0,-6100000.0,-6100000.0,-4600000.0,-4600000.0,,1333700000.0,,1237200000.0,113400000.0,613800000.0,0.0,,2006000000.0,2217300000.0,0.0,0.0,143800000.0,0.11,4063700000.0,1241100000.0,,5304800000.0,0.0,0.0,,,,,,,
FTNT,2024-03-31,TTM,USD,,,,773400000.0,1.54,,,,782475000.0,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,2024-06-30,TTM,USD,,,,768100000.0,1.7,,,,775950000.0,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,2024-09-30,TTM,USD,,,,764050000.0,2.0,,,,771175000.0,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,2024-12-31,12M,USD,,,,764400000.0,2.28,1157600000.0,,,771900000.0,2.26,1745200000.0,2078500000.0,2201300000.0,,-29400000.0,,,,237800000.0,4798200000.0,,20000000.0,20000000.0,155200000.0,155200000.0,0.0,1745200000.0,1745200000.0,1745200000.0,,1745200000.0,1745200000.0,1745200000.0,135200000.0,135200000.0,2201300000.0,1745200000.0,2994800000.0,1803400000.0,5955800000.0,237800000.0,119900000.0,119900000.0,-4600000.0,,,2058500000.0,,1157600000.0,122800000.0,716800000.0,-106300000.0,,2044800000.0,2282600000.0,106300000.0,0.0,283900000.0,0.14,4152400000.0,1803400000.0,,5955800000.0,106300000.0,106300000.0,,,,,,,
FTNT,2024-12-31,TTM,USD,,,,764400000.0,2.28,,,,771900000.0,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,2025-03-31,TTM,USD,,,,765875000.0,2.45,,,,773475000.0,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,2025-06-30,TTM,USD,,,,766300000.0,2.53,1185900000.0,,,774200000.0,2.51,1939600000.0,2300800000.0,2439900000.0,,-300000.0,,,,241500000.0,5152000000.0,,19400000.0,19400000.0,174000000.0,174000000.0,,1939600000.0,1939600000.0,1939600000.0,,1939600000.0,1939600000.0,1939600000.0,154600000.0,154600000.0,2333600000.0,1849211918.120452,3195200000.0,1956800000.0,6337900000.0,241500000.0,170000000.0,63700000.0,-9900000.0,,,2281400000.0,,1185900000.0,139100000.0,786500000.0,,,2177100000.0,2418600000.0,,15911918.120452,341500000.0,0.149689,4381100000.0,1956800000.0,,6337900000.0,106300000.0,106300000.0,,,,,,,
FTNT,2025-09-30,TTM,USD,,,,763950000.0,2.45,,,,771450000.0,2.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FTNT,2025-12-31,12M,USD,,,,758000000.0,2.45,1328900000.0,,,764600000.0,2.42,1853400000.0,2302300000.0,2454300000.0,,10300000.0,,,,233400000.0,5470700000.0,,20100000.0,20100000.0,162300000.0,162300000.0,,1853400000.0,1853400000.0,1853400000.0,,1853400000.0,1853400000.0,1853400000.0,142200000.0,142200000.0,2454300000.0,1853400000.0,3386000000.0,2084700000.0,6799600000.0,233400000.0,55300000.0,55300000.0,-10400000.0,,,2282200000.0,,1328900000.0,152000000.0,815500000.0,,,2347500000.0,2580900000.0,,0.0,439100000.0,0.19,4714900000.0,2084700000.0,,6799600000.0,,,,,,,,,
FTNT,2025-12-31,TTM,USD,,,,758000000.0,2.45,1328900000.0,,,764600000.0,2.42,1853400000.0,2302300000.0,2454300000.0,,10300000.0,,,,233400000.0,5470700000.0,,20100000.0,20100000.0,162300000.0,162300000.0,,1853400000.0,1853400000.0,1853400000.0,,1853400000.0,1853400000.0,1853400000.0,142200000.0,142200000.0,2454300000.0,1853400000.0,3386000000.0,2084700000.0,6799600000.0,233400000.0,55300000.0,55300000.0,-10400000.0,,,2282200000.0,,1328900000.0,152000000.0,815500000.0,,,2347500000.0,2580900000.0,,0.0,439100000.0,0.19,4714900000.0,2084700000.0,,6799600000.0,,,,,,,,,
LZ,2021-12-31,12M,USD,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,924000.0,,,,,,,,,,,,,,,,,,,,,,,,7748000.0,,,,,,,,,,,,,,,,,27984000.0,,,,0.0,,,,,,
LZ,2022-12-31,12M,USD,,,0.0,195829000.0,-0.25,211095000.0,,,195829000.0,-0.25,-48733000.0,-47413000.0,-23619000.0,,,0.0,,,116057000.0,408884000.0,248000.0,260000.0,260000.0,1803000.0,1803000.0,,-48733000.0,-48733000.0,-48733000.0,,-48733000.0,-48733000.0,-48733000.0,1543000.0,1543000.0,-20371000.0,-46167080.0,450375000.0,-41491000.0,619979000.0,116057000.0,-7725000.0,-4477000.0,,,,-47673000.0,,211095000.0,23794000.0,70434000.0,,,263884000.0,379941000.0,-3248000.0,-682080.0,1060000.0,0.21,661470000.0,-41739000.0,-1543000.0,619979000.0,-3248000.0,-3248000.0,3000000.0,,,,,,
LZ,2023-09-30,TTM,USD,,,,191507500.0,0.04,,,,194305750.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZ,2023-12-31,12M,USD,,,,190466000.0,0.07,239263000.0,,,194415000.0,0.07,13953000.0,31987000.0,60062000.0,,,,0.0,,106352000.0,421464000.0,0.0,493000.0,493000.0,9307000.0,9307000.0,,13953000.0,13953000.0,13953000.0,,13953000.0,13953000.0,13953000.0,8814000.0,8814000.0,60062000.0,13953000.0,400405000.0,21059000.0,660727000.0,106352000.0,1621000.0,1621000.0,,,,31494000.0,,239263000.0,28075000.0,83181000.0,,,210872000.0,317224000.0,0.0,0.0,17541000.0,0.21,639668000.0,21059000.0,,660727000.0,0.0,0.0,0.0,,,,,,
LZ,2024-03-31,TTM,USD,,,,189797250.0,0.11,,,,194941000.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZ,2024-06-30,TTM,USD,,,,188026000.0,0.11,,,,193719000.0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZ,2024-09-30,TTM,USD,,,,183962750.0,0.13,,,,187230750.0,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZ,2024-12-31,12M,USD,,,,180210000.0,0.17,240093000.0,8337000.0,8337000.0,182865000.0,0.16,29963000.0,43529000.0,80588000.0,,,,0.0,,104338000.0,441788000.0,0.0,446000.0,446000.0,7850000.0,7850000.0,,29963000.0,29963000.0,29963000.0,,29963000.0,29963000.0,29963000.0,7404000.0,7404000.0,80588000.0,29963000.0,406207000.0,35581000.0,681881000.0,104338000.0,98000.0,98000.0,,,,43083000.0,,211371000.0,37059000.0,89584000.0,,,203948000.0,308286000.0,0.0,0.0,13120000.0,0.304528,646300000.0,35581000.0,,681881000.0,0.0,0.0,0.0,,,,,,
LZ,2025-03-31,TTM,USD,,,,177262750.0,0.17,,,,179669750.0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZ,2025-06-30,TTM,USD,,,,176409500.0,0.17,242058000.0,,,179249000.0,0.16,28766000.0,42439000.0,85262000.0,,,,,,135412000.0,463866000.0,,620000.0,620000.0,6200000.0,6200000.0,,28766000.0,28766000.0,28766000.0,,28766000.0,28766000.0,28766000.0,5580000.0,5580000.0,70925000.0,18904019.990913,442957000.0,20909000.0,705924000.0,135412000.0,15330000.0,993000.0,,,,41819000.0,,242058000.0,42823000.0,82786000.0,,,224759000.0,360171000.0,14337000.0,4475019.990913,13053000.0,0.312131,685015000.0,35246000.0,,705924000.0,14337000.0,14337000.0,,,,,,,
LZ,2025-09-30,TTM,USD,,,,177720000.0,0.13,,,,182831250.0,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LZ,2025-12-31,12M,USD,,,,178798000.0,0.09,257960000.0,14920000.0,14920000.0,184690000.0,0.08,15427000.0,33732000.0,81142000.0,,,,14337000.0,,138099000.0,498083000.0,,1294000.0,1294000.0,7569000.0,7569000.0,,15427000.0,15427000.0,15427000.0,,15427000.0,15427000.0,15427000.0,6275000.0,6275000.0,66805000.0,4100770.0,487444000.0,10639000.0,756043000.0,138099000.0,15524000.0,1187000.0,,,,32438000.0,,225470000.0,47410000.0,81941000.0,,,252484000.0,390583000.0,14337000.0,3010770.0,17011000.0,0.21,745404000.0,24976000.0,,756043000.0,14337000.0,14337000.0,,,,,,,
LZ,2025-12-31,TTM,USD,,,,178798000.0,0.09,257960000.0,14920000.0,14920000.0,184690000.0,0.08,15427000.0,33732000.0,81142000.0,,,,14337000.0,,138099000.0,498083000.0,,1294000.0,1294000.0,7569000.0,7569000.0,,15427000.0,15427000.0,15427000.0,,15427000.0,15427000.0,15427000.0,6275000.0,6275000.0,66805000.0,4100770.0,487444000.0,10639000.0,756043000.0,138099000.0,15524000.0,1187000.0,,,,32438000.0,,225470000.0,47410000.0,81941000.0,,,252484000.0,390583000.0,14337000.0,3010770.0,17011000.0,0.21,745404000.0,24976000.0,,756043000.0,14337000.0,14337000.0,,,,,,,
QNST,2019-06-30,TTM,USD,,,,49581000.0,1.26,,,,52754000.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2021-06-30,12M,USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8297000.0,,,,,,,,,,,,,,,,,,,
QNST,2022-06-30,12M,USD,,,,54339000.0,-0.1,528368000.0,,,54339000.0,-0.1,-5248000.0,-4687000.0,12274000.0,,,,,,25501000.0,53731000.0,,1075000.0,1075000.0,10000.0,10000.0,,-5248000.0,-5248000.0,-5248000.0,,-5248000.0,-5248000.0,-5248000.0,-1065000.0,-1065000.0,12274000.0,-5248000.0,58449000.0,-4718000.0,575915000.0,25501000.0,21000.0,21000.0,,,,-5762000.0,,528368000.0,16961000.0,21906000.0,,8456000.0,11042000.0,36543000.0,,0.0,-514000.0,0.089,586817000.0,-4718000.0,,582099000.0,,,,,,,,,
QNST,2023-06-30,12M,USD,,,,53799000.0,-1.28,532101000.0,,,53799000.0,-1.28,-68866000.0,-20572000.0,-1417000.0,,,,,,27904000.0,48523000.0,,790000.0,790000.0,296000.0,296000.0,,-68866000.0,-68866000.0,-68866000.0,,-68866000.0,-68866000.0,-68866000.0,-494000.0,-494000.0,-1417000.0,-68866000.0,69339000.0,-20816000.0,572856000.0,27904000.0,-52000.0,-52000.0,,,,-21362000.0,,532101000.0,19155000.0,28893000.0,,7983000.0,12542000.0,40446000.0,,0.0,47504000.0,0.21,601440000.0,-20816000.0,,580624000.0,,,,,,,,,
QNST,2023-09-30,TTM,USD,,,,54079000.0,-1.39,,,,54079000.0,-1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2023-12-31,TTM,USD,,,,54340500.0,-1.46,,,,54340500.0,-1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2024-03-31,TTM,USD,,,,54621000.0,-1.57,,,,54621000.0,-1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2024-06-30,12M,USD,,,,54917000.0,-0.57,567268000.0,,,54917000.0,-0.57,-31331000.0,-29716000.0,-5759000.0,,,,,,30659000.0,46246000.0,,680000.0,680000.0,408000.0,408000.0,,-31331000.0,-31331000.0,-31331000.0,,-31331000.0,-31331000.0,-31331000.0,-272000.0,-272000.0,-5759000.0,-31331000.0,74311000.0,-28065000.0,604523000.0,30659000.0,-2059000.0,-2059000.0,,,,-30396000.0,,567268000.0,23957000.0,30045000.0,,,13607000.0,44266000.0,,0.0,935000.0,0.21,641579000.0,-28065000.0,,613514000.0,,,,,,,,,
QNST,2024-06-30,TTM,USD,,,,54917000.0,-0.57,,,,54917000.0,-0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2024-09-30,TTM,USD,,,,55255250.0,-0.4,,,,55255250.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2024-12-31,TTM,USD,,,,55650500.0,-0.21,,,,55650500.0,-0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2025-03-31,TTM,USD,,,,56055500.0,-0.01,,,,57584750.0,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2025-06-30,12M,USD,,,,56477000.0,0.08,982840000.0,,,58300000.0,0.08,4707000.0,6033000.0,30539000.0,,,,,,52517000.0,110871000.0,,400000.0,400000.0,23000.0,23000.0,,4707000.0,4707000.0,4707000.0,,4707000.0,4707000.0,4707000.0,-377000.0,-377000.0,30539000.0,4707000.0,104678000.0,6193000.0,1078951000.0,52517000.0,-183000.0,-183000.0,,,,5633000.0,,982840000.0,24506000.0,33872000.0,,,18289000.0,70806000.0,,0.0,926000.0,0.165,1087518000.0,6193000.0,,1093711000.0,,,,,,,,,
QNST,2025-06-30,TTM,USD,,,,56477000.0,0.08,982840000.0,,,58300000.0,0.08,4707000.0,6033000.0,30539000.0,,,,,,52517000.0,110871000.0,,400000.0,400000.0,23000.0,23000.0,,4707000.0,4707000.0,4707000.0,,4707000.0,4707000.0,4707000.0,-377000.0,-377000.0,30539000.0,4707000.0,104678000.0,6193000.0,1078951000.0,52517000.0,-183000.0,-183000.0,,,,5633000.0,,982840000.0,24506000.0,33872000.0,,,18289000.0,70806000.0,,0.0,926000.0,0.165,1087518000.0,6193000.0,,1093711000.0,,,,,,,,,
QNST,2025-09-30,TTM,USD,,,,56860750.0,0.18,,,,59036500.0,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QNST,2025-12-31,TTM,USD,,,,57017000.0,1.09,995220000.0,,,59433000.0,1.07,62384000.0,14959000.0,37535000.0,,,,,,43808000.0,110374000.0,,288000.0,288000.0,96000.0,96000.0,,62384000.0,62384000.0,62384000.0,,62384000.0,62384000.0,62384000.0,-192000.0,-192000.0,37535000.0,62384000.0,95550000.0,14824000.0,1090834000.0,43808000.0,39000.0,39000.0,,,,14671000.0,,995220000.0,22576000.0,33017000.0,,,18725000.0,62533000.0,,0.0,-47713000.0,0.21,1090770000.0,14824000.0,,1105594000.0,,,,,,,,,
RPD,2022-12-31,12M,USD,,,,58552065.0,-2.13,214349000.0,,,58552065.0,-2.13,-124717000.0,-111323000.0,-70285000.0,,,,,,84969000.0,470734000.0,0.0,10982000.0,10982000.0,1813000.0,1813000.0,,-124717000.0,-124717000.0,-124717000.0,,-124717000.0,-124717000.0,-124717000.0,-9169000.0,-9169000.0,-70285000.0,-124717000.0,582348000.0,-111614000.0,685083000.0,84969000.0,-1522000.0,-1522000.0,,,,-122305000.0,,214349000.0,41038000.0,189970000.0,0.0,,307409000.0,392378000.0,0.0,0.0,2412000.0,0.21,796697000.0,-111614000.0,,685083000.0,0.0,0.0,,,,,,,
RPD,2023-09-30,TTM,USD,,,,60259222.0,-2.98,,,,60259222.0,-2.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPD,2023-12-31,12M,USD,,,,60756087.0,-2.46,232046000.0,,,60756087.0,-2.46,-152815000.0,-88633000.0,-42694000.0,,,,,,85340000.0,545661000.0,30784000.0,64700000.0,64700000.0,10177000.0,10177000.0,,-152815000.0,-152815000.0,-152815000.0,,-152815000.0,-152815000.0,-152815000.0,-54523000.0,-54523000.0,10317000.0,-99963033.0,576938000.0,-31277000.0,777707000.0,85340000.0,-67533000.0,-14522000.0,,,,-153333000.0,,232046000.0,45939000.0,177937000.0,22227000.0,,313661000.0,399001000.0,-53011000.0,-159033.0,-518000.0,0.003,808984000.0,-84288000.0,,777707000.0,-53011000.0,-53011000.0,,,,,,,
RPD,2023-12-31,TTM,USD,,,,60756087.0,-2.46,,,,60756087.0,-2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPD,2024-03-31,TTM,USD,,,,61261009.0,-1.99,,,,64289483.0,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPD,2024-06-30,TTM,USD,,,,61766201.0,-0.75,,,,67733170.0,-0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPD,2024-09-30,TTM,USD,,,,62168637.0,0.77,,,,71045358.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
